run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
2,curves_0,new,10.9,9.4,10.9,44.6,0.0,0,0,0,0,0
2,curves_0,old,17.2,17.2,18.8,61.7,0.0,0,0,0,0,0
2,curves_8,new,1215.6,917.2,1501.6,2692.3,6580976.9,8,0,8,52,52
2,curves_8,old,3568.8,3348.4,4876.6,7854.0,2241681.3,17,3,17,20500,20500
2,curves_128,new,17250.0,16148.4,20601.6,37819.2,7420289.9,128,0,128,832,832
2,curves_128,old,126070.3,121223.4,129523.4,276161.9,1015306.4,257,7,257,348400,348400
2,curves_512,new,96937.5,93445.3,98178.1,212524.0,5281753.7,512,0,512,3328,3328
2,curves_512,old,698575.0,671518.8,735517.2,1529479.4,732920.6,1025,9,1025,1397680,1397680
2,explosion_1_overlap_false,new,1212.5,1200.0,1306.2,2743.8,824742.3,2,1,2,4096,4096
2,explosion_1_overlap_false,old,1125.0,1118.8,1143.8,2565.4,888888.9,2,1,2,4096,4096
2,explosion_1_overlap_true,new,1212.5,1206.2,2343.8,2771.2,824742.3,2,1,2,4096,4096
2,explosion_1_overlap_true,old,1125.0,1118.8,1137.5,2565.4,888888.9,2,1,2,4096,4096
2,explosion_16_overlap_false,new,15762.5,15687.5,17562.5,34722.1,1015067.4,5,9,5,85872,85872
2,explosion_16_overlap_false,old,17462.5,16637.5,18837.5,38453.7,916249.1,5,9,5,85872,85872
2,explosion_16_overlap_true,new,10756.2,10681.2,13956.2,23719.7,1487507.3,5,7,5,20592,20592
2,explosion_16_overlap_true,old,11300.0,10231.2,12181.2,24913.2,1415929.2,5,7,5,20592,20592
2,explosion_128_overlap_false,new,194206.2,179256.2,201487.5,426090.6,659093.1,5,24,5,696944,696944
2,explosion_128_overlap_false,old,230175.0,219675.0,246062.5,504699.1,556098.6,5,24,5,696944,696944
2,explosion_128_overlap_true,new,64868.8,62687.5,70812.5,142373.2,1973215.1,5,19,5,22384,22384
2,explosion_128_overlap_true,old,67787.5,66768.8,75512.5,151098.3,1888253.7,5,19,5,22384,22384
2,explosion_512_overlap_false,new,1928081.2,1920418.8,1948537.5,4222164.9,265549.0,5,34,5,2792048,2792048
